Time_Spent_on_Site,Total_Amount_Spent,Page_Views,AOV,Group
90.79281623,236.85,15,20.82220186,B
31.16738594,60.81,11,11.18452566,B
53.00292401,124.18,15,13.12507134,B
39.06963018,305.83,9,38.90165834,B
39.1947629,136.86,11,19.60546469,B
55.45838517,10.4,18,4.760661273,B
63.54879702,329.39,18,38.51319285,B
69.25734296,143.46,12,18.5303044,B
45.4685697,181.51,12,28.0012275,B
31.54221708,241.01,15,27.52656839,B
72.5370204,243.24,14,23.4863659,B
52.04294035,392.24,9,37.95498611,B
87.46674461,143.23,16,23.27659128,B
117.064127,362.65,17,40.44749665,B
24.00728496,71.96,12,11.19402483,B
28.07786399,206.65,14,27.62853164,B
124.0857766,100.23,17,19.17423337,B
189.461653,34.13,18,15.0295433,B
69.79461277,31.82,17,9.360495218,B
74.36414238,46.77,16,11.08402793,B
39.18746908,103.09,18,15.77888271,B
67.40351157,10.72,17,6.414565378,B
36.84194287,196.43,16,17.98916361,B
88.62483091,10.83,19,6.500339321,B
74.93595497,198.36,13,18.8202879,B
80.5060913,20.45,19,7.281819644,B
35.44856399,117.57,18,11.25338223,B
90.78138611,13.22,23,6.640795044,B
106.0050048,115.98,19,19.87915882,B
44.99372924,48.98,17,8.739237247,B
53.81713395,18.87,14,6.217742537,B
121.3260704,25.26,19,10.11196085,B
90.08216619,276.07,15,43.35094203,B
66.47964292,46.67,16,11.70268809,B
70.84641295,152.81,15,15.85557223,B
141.7486755,349.2,21,37.26813054,B
33.5732485,45.68,20,5.198371345,B
34.77378817,152.09,11,11.53059541,B
86.5109737,30.27,17,8.689803339,B
71.93980736,78.99,15,10.86043268,B
148.539877,22.91,20,12.84915111,B
105.8585869,124.94,19,22.75485347,B
40.03649803,192.02,11,16.69719965,B
70.81207437,123.07,16,21.75487332,B
117.8472765,170.94,25,35.27825174,B
51.95998038,121.13,14,16.30428863,B
57.02178023,42.46,14,8.026865381,B
49.63048513,11.93,16,5.028095489,B
51.83066308,256.3,16,20.20393097,B
60.96030756,12.5,18,4.745423424,B
48.16539878,198.15,22,26.45486038,B
102.3255295,129.27,25,21.45484949,B
98.12698215,129.53,18,22.77516822,B
41.80233769,39.04,13,7.09171821,B
24.08819787,366.68,8,30.67785844,B
77.55701182,0,15,0,B
98.31662629,57.4,15,14.67934437,B
76.17191361,129.57,21,22.34854843,B
31.7726194,39.72,18,5.116860318,B
68.10077274,478.05,16,63.30481418,B
88.90477356,16.53,20,7.374145423,B
46.12795656,241.16,15,32.10063003,B
76.46709448,305.77,16,44.52358594,B
160.4113917,230.22,17,37.54838145,B
72.99939722,12.31,23,5.490291897,B
56.84512768,28.01,13,6.93366259,B
156.6321893,126.44,18,23.4387774,B
65.71084899,67.33,13,12.86159634,B
44.70297902,289.75,15,35.66199622,B
105.1674773,23.3,17,9.00496698,B
42.87075462,255.58,12,26.55436762,B
65.96821225,510.39,16,42.8903232,B
63.01619068,131.58,17,18.97826562,B
186.047092,305.81,41,45.09678207,B
62.42848759,81.3,10,13.10747565,B
69.54524862,43.7,11,8.523211152,B
149.6311221,305.03,23,49.58190839,B
17.76690815,5.36,20,2.350713928,B
47.88795555,0,9,0,B
67.20445906,325.04,14,48.34728295,B
44.26586458,46.37,13,6.281246403,B
183.0629569,53.89,24,17.92307445,B
89.18725619,67.65,13,10.66620838,B
73.04575144,130.02,10,14.90465793,B
69.12892517,128.07,18,18.36999217,B
83.82610932,118.99,15,19.17537847,B
50.08331697,74.09,17,9.609441606,B
62.87405548,21.25,17,7.429609187,B
47.76895953,42.18,16,8.555281717,B
162.5021282,137.83,19,21.90716962,B
135.4385758,108.99,17,19.455128,B
26.74691594,46.69,15,7.650250954,B
18.26795787,185.02,9,14.5173704,B
53.98921991,258.37,18,39.38333847,B
54.36891874,92.86,17,14.30863477,B
50.75380953,183.62,13,27.91096066,B
69.34049576,56.17,16,11.83841852,B
79.21524808,116.61,20,14.63789131,B
63.80780083,18,16,7.862210775,B
86.29885597,130.2,23,22.63198554,B
54.56096883,19.95,14,5.341515288,B
77.62892217,26.4,16,8.28109457,B
133.4042507,0,32,0,B
83.04796091,258.21,16,32.10700598,B
76.98773306,120.54,16,20.74201159,B
107.391896,60.92,13,10.45733648,B
84.86903505,79.82,17,12.32961382,B
45.28356337,50.68,14,11.79003934,B
68.3258549,171.05,17,17.99964775,B
63.08971104,71.27,14,9.462663938,B
129.9382622,42.59,30,20.96320205,B
61.24959789,487.07,13,34.18204314,B
64.49269035,27.4,18,5.891298701,B
47.00788439,584.66,14,54.93740782,B
61.92486739,47.73,11,10.98625823,B
41.902987,100.47,14,12.07274758,B
130.2293608,206.22,20,26.83968774,B
58.19417457,489.92,12,51.31199202,B
157.4954661,87.76,18,19.05016955,B
61.46823101,456.63,12,48.83592824,B
51.42525253,226.31,16,28.80518335,B
171.3739031,119.04,20,25.59810208,B
70.62315821,159.95,24,16.14310496,B
102.2583372,541.96,16,46.27069874,B
34.56225303,49.99,9,7.919325731,B
56.30429875,214.19,16,26.29120147,B
56.42808658,311.96,17,28.92864674,B
47.74279882,69.72,17,13.05228747,B
82.48110952,150.12,18,17.079821,B
64.80733492,0,10,0,B
39.47600709,164.68,12,24.6514589,B
122.973997,45.44,18,13.17490255,B
81.65944106,66.07,16,12.22573388,B
78.85721174,48.71,14,11.91545861,B
30.54942995,118.64,16,16.85175616,B
33.55931215,179.17,15,17.07185544,B
47.25388203,352.19,17,27.17518712,B
83.72328772,25.65,20,9.141893439,B
39.0321085,349.43,11,41.8071334,B
148.5521458,207.9,19,32.83920676,B
47.67645509,214.04,14,20.40902438,B
55.16699958,170.7,17,27.24263094,B
175.7622658,315.09,18,53.53582011,B
120.063723,403.64,15,34.18352466,B
54.11933695,87.17,14,10.83896919,B
27.25225836,351.62,10,43.94265174,B
40.9572814,23.23,16,6.634925258,B
35.00548446,160.85,17,25.30143514,B
54.04828878,276.94,15,28.34796076,B
47.70571794,740.45,9,86.99302437,B
80.33513699,143.03,18,18.18275162,B
61.43591338,236.01,15,36.76087412,B
158.5025057,543.77,28,54.497713,B
46.90744226,283.36,18,28.54464887,B
69.0720568,67.57,11,12.71524585,B
74.66658828,66.78,11,9.571134114,B
74.70824824,203.98,13,32.77756585,B
88.35578177,38.26,15,9.798576174,B
41.72193132,134.55,11,19.39181151,B
103.9546461,216.93,21,7.973361151,B
28.23160371,170.09,12,18.98885515,B
101.1724435,284.77,22,25.5434229,B
120.8915903,236.56,19,32.58074811,B
176.8751727,187.51,24,33.83538761,B
63.28300419,29.85,15,7.658478295,B
98.93068656,23.22,16,10.41201711,B
199.8207487,72.23,24,21.12562033,B
60.64709923,51.44,15,8.233720464,B
103.0444723,100.28,14,17.05134063,B
59.42183155,32.18,18,7.037338899,B
46.75411814,110.79,13,13.50357299,B
59.65439419,32.22,13,7.562545446,B
65.29180955,0,14,0,B
69.84496769,804.59,18,58.4207529,B
60.79657168,289.91,13,40.18760013,B
59.65168634,1347.02,14,143.6772559,B
41.29134259,254.92,15,37.49394376,B
108.195361,151.51,16,17.18293355,B
82.10240899,302.16,17,36.02310189,B
93.80044055,56.42,15,13.2584798,B
31.62372609,39.11,10,6.577836516,B
65.87980674,126.91,18,15.37799267,B
47.53901209,17.9,14,6.248197011,B
93.58034859,0,20,0,B
46.8682366,615.59,11,87.5086101,B
37.98353585,380.57,10,26.89453551,B
65.77871883,61.53,22,9.807416336,B
102.554161,77.89,11,15.96407733,B
56.17857345,222.88,13,19.19413471,B
59.40515539,243.53,13,33.45688003,B
71.53575847,270.56,18,25.14554107,B
67.79630114,99.89,13,12.17188053,B
133.3536769,2810.27,15,339.1081402,B
43.77945152,51.29,12,7.746529964,B
79.90549134,3773.2,20,253.1707657,B
52.00784209,93.38,16,16.52631556,B
36.29810223,81.38,7,11.04050777,B
113.4568867,26.53,15,9.306582277,B
52.83870765,136.38,14,14.03763652,B
50.19940276,66.7,21,12.6790311,B
62.12770227,348.02,20,45.48465506,B
76.761692,95.23,19,13.53919521,B
28.2947957,53.9,14,7.692475968,B
39.36964058,151.15,14,15.51860613,B
56.51133811,98.98,15,13.15630152,B
50.50348683,405.69,15,35.69484354,B
40.05051379,0,14,0,B
33.48647096,500.72,14,34.36625401,B
91.51903418,172.36,14,18.40365716,B
40.8726513,87.3,20,12.74079341,B
90.48935125,286.44,20,30.8007317,B
30.67306068,79.83,14,11.97374348,B
64.31363232,13.02,15,5.961217332,B
32.84568671,91.94,11,15.2725001,B
56.41197991,111.46,20,16.48861488,B
66.65987094,512.91,17,68.41974197,B
34.50117393,16.92,12,4.373338504,B
101.5074183,372.1,22,49.28116894,B
92.65065336,22.6,20,9.231721787,B
43.05368023,84.38,16,12.99666053,B
93.72685074,127.03,19,20.4481977,B
65.00312083,14.02,14,6.100037948,B
183.5237562,348.78,28,59.4402527,B
46.42481299,267.15,17,25.12363398,B
30.32121758,168.38,10,25.41644776,B
72.10268374,28.93,17,8.28362083,B
87.49606179,97.14,18,13.7369895,B
154.376763,139.83,25,31.46702968,B
33.52898396,13.76,11,3.562305268,B
139.5442916,22.38,25,18.64161115,B
56.19615851,49.01,20,8.364865008,B
51.00887657,8.38,9,5.282161576,B
37.71777546,59.1,18,9.543536938,B
35.99982021,136.31,10,13.5437239,B
173.2614659,386.01,15,58.71678235,B
107.1513248,176.43,13,31.64581327,B
114.5846048,27.31,17,10.22424457,B
57.06014557,69.11,19,8.553847956,B
69.27695984,286.91,20,23.72676576,B
118.6343119,645.15,19,7.645189863,B
52.32918383,95.62,18,12.04205734,B
62.6065025,46.96,15,10.09830842,B
115.2760566,94.81,15,18.70919635,B
85.57342281,0,25,0,B
36.36827109,2347.21,15,230.7659025,B
39.74391902,105.92,12,18.49417179,B
92.28067785,33.98,20,9.655319447,B
90.54172163,59.04,15,10.72048584,B
51.13975568,12.49,22,4.61684545,B
90.75394961,101.6,20,14.39838069,B
124.3319917,12.49,18,10.02654246,B
26.06210564,1715.67,6,149.6738541,B
59.20841985,15,13,6.678139666,B
157.32888,30.11,18,14.42709284,B
33.50521324,89.08,9,14.68568739,B
83.32224989,18.8,16,7.428571238,B
54.75356789,142.11,17,18.62790759,B
116.3043782,148.2,21,24.80431046,B
54.56684838,118.94,16,16.48158483,B
70.11735008,147.83,21,25.39472563,B
16.48326307,49.87,14,7.559974172,B
71.77889481,786.44,16,69.30997037,B
94.8913751,179.28,23,29.06455338,B
81.56393885,7.89,19,6.465685527,B
104.9629876,27.61,19,9.735928913,B
96.27626339,459.59,14,49.33255743,B
20.61143256,23.92,13,3.541033518,B
81.41655421,220.73,16,26.23193881,B
164.4969796,78.92,20,16.63412933,B
120.9808385,86.07,20,8.832000646,B
87.9307704,16.08,19,8.466246247,B
106.1827759,19.64,23,8.264665963,B
48.66390244,208.05,8,32.74328833,B
72.04148113,25.81,11,7.574423555,B
59.98358056,22.66,13,7.590261583,B
38.46770139,360.79,13,43.92475994,B
109.1742321,139.86,27,32.45434627,B
21.61226226,296.01,15,24.43523601,B
55.19534343,485.87,15,45.69744868,B
70.73136375,275.43,17,40.72542882,B
47.61221126,60.81,21,11.34703452,B
55.18208423,61.15,16,8.072035242,B
40.14787274,342.03,14,50.11349735,B
84.37906779,309.43,11,24.21759171,B
150.5177495,45.68,18,12.99696193,B
37.0506012,63.88,12,7.045622687,B
121.9297065,149.17,20,18.96431006,B
73.80278421,111.38,17,14.01423811,B
54.61908955,10.45,17,5.420623499,B
60.41134664,0,12,0,B
135.1032043,0,17,0,B
54.39919319,164.82,13,25.43227632,B
81.44462072,68.78,15,11.41542564,B
149.3460733,102.52,26,26.21664436,B
37.76690575,107.91,11,12.33908675,B
83.77294295,170.54,16,24.84867125,B
61.15994013,106.71,11,13.25282972,B
122.9323211,81.02,19,16.42973702,B
40.4982353,184.6,13,25.02129943,B
50.94353613,103.55,15,17.82329087,B
154.5987695,0,17,0,B
46.03497904,360.28,15,33.70816652,B
185.7645785,182.09,18,24.98883312,B
33.56689654,27.16,10,7.170425991,B
139.0011267,638.52,16,63.41845861,B
119.0826178,42.42,20,11.30045143,B
101.5578741,127,17,18.2679411,B
81.55467828,1329.43,13,107.3284974,B
65.03827522,12.63,16,6.429996716,B
89.11305507,83.68,16,14.26625794,B
102.3595317,236.64,21,32.65284288,B
58.90987733,174.75,15,21.33720455,B
52.70982413,204.81,15,25.34528183,B
41.23769241,216.76,15,29.07638592,B
50.40472919,7.55,29,4.831144928,B
97.54146273,36.66,18,11.8309011,B
36.66216775,65.96,11,12.01286148,B
86.07781265,219.66,14,20.62199242,B
167.376795,141.69,18,18.97064374,B
108.5393967,31.87,16,8.673122145,B
61.63362839,70.28,12,12.38208542,B
80.38782858,403.64,24,56.98196883,B
48.45347182,190.7,16,24.76608823,B
43.17397864,284.63,15,27.63552054,B
59.9643771,241.01,14,20.03203845,B
75.3424705,33.69,13,10.9458797,B
40.36689572,205.23,16,21.02573176,B
59.75696431,177.83,16,14.27512993,B
65.46877407,738.55,13,98.16392434,B
79.20530965,233.11,14,22.5974701,B
58.90696205,174.1,16,20.72611066,B
44.45815099,151.46,13,18.39355795,B
55.43690671,26.39,10,6.862223816,B
103.707757,19.72,16,7.885372583,B
114.1701595,110.58,15,18.99823995,B
110.8148894,13.44,18,7.49984719,B
79.95885144,168.57,19,18.83783888,B
54.22035615,0,16,0,B
94.37839204,236.31,15,30.16224968,B
108.7720828,16.01,23,13.59042561,B
132.7062218,23.3,19,10.94570972,B
111.1127149,85.1,23,22.7787567,B
146.7607428,23.01,17,11.47402957,B
62.16519723,57.03,16,10.08404608,B
60.34222488,43.3,14,8.09258471,B
112.3482926,291.64,14,44.80603443,B
227.4741303,233.38,27,53.01362227,B
100.04675,62.12,16,14.04789879,B
50.46171229,251.22,19,26.3948383,B
51.65754944,112.17,12,18.8459131,B
83.97141243,167.4,18,26.81252647,B
121.0917166,62.51,17,13.81681805,B
101.3944378,92.91,23,18.64483478,B
52.57424242,73.52,16,10.22704091,B
70.70044338,37.56,16,8.418677498,B
176.5620619,0,25,0,B
69.89035562,120.07,15,13.44792231,B
118.6672671,412.84,8,65.53777601,B
32.08706729,47.28,16,8.588346982,B
95.40478258,103.39,20,17.34811521,B
97.95622029,109.14,16,18.94056411,B
48.58954958,24.92,17,4.45848879,B
69.94279266,87.13,20,11.33909772,B
30.886572,12.22,21,4.383300771,B
114.2656749,0,18,0,B
75.81702642,138.32,13,16.40316006,B
28.99006638,218.69,16,31.04940365,B
74.06613189,106.99,9,16.64898693,B
151.6794408,84.43,36,29.67933546,B
67.29702672,80.07,15,12.98083905,B
58.46193802,160.74,13,27.28234892,B
105.2630746,0,36,0,B
62.70640532,133.67,15,13.87064926,B
34.41207581,144.22,10,19.96241001,B
132.7935507,16.73,17,10.31252327,B
35.01653136,116.75,14,16.60486102,B
60.6772115,24.49,12,8.84573202,B
47.78999067,185.12,10,28.13496002,B
50.56456902,140.1,20,16.45825251,B
66.99694759,155.62,14,15.45805185,B
37.26436491,707.51,21,77.9925907,B
36.89049531,940.34,10,121.8979582,B
49.36449538,19.75,15,6.350997562,B
95.89886922,81.47,17,13.80781006,B
45.15559725,243.41,20,19.35455288,B
97.01107666,215.23,19,29.60572543,B
136.9263603,41.13,19,13.54043093,B
51.12764354,81.02,17,11.85824662,B
46.72969554,181.21,15,26.57538812,B
76.52987414,255.95,17,31.54080757,B
66.05659436,189.77,16,16.27875658,B
124.9317034,52.17,19,12.50573727,B
47.89827908,17.24,20,4.761000975,B
27.87281422,86.19,15,10.2139404,B
86.2984348,137.74,18,17.51003647,B
40.05563221,29.25,11,7.704720049,B
37.60567146,134.47,11,12.91741152,B
83.2451145,148.45,17,25.24901749,B
121.7206015,108.11,24,18.00500694,B
30.27982451,211.55,12,31.808102,B
54.82586853,51.68,14,10.1968296,B
58.44701687,923.6,16,84.2752456,B
66.8884546,173,15,16.70177554,B
30.8782082,8.7,19,4.629263021,B
26.5539381,14.08,10,5.572218502,B
41.75781398,245.78,9,32.82001004,B
77.01925012,163.96,18,20.0482243,B
78.42983934,966.37,16,66.18066421,B
60.75501724,85.97,7,16.17212757,B
36.71746261,352.37,19,34.3823073,B
178.9678594,199.94,19,25.26577933,B
185.1006563,137.81,25,29.11673171,B
58.46892056,39.18,13,7.070160255,B
49.92668939,291.5,18,24.39074104,B
97.83956335,361.49,23,53.34369693,B
98.14480431,258.48,13,39.22364625,B
46.4702257,49.24,13,9.540366729,B
43.87310093,346.35,17,43.37609027,B
35.27320114,37.34,18,4.249436008,B
127.9826848,246.97,27,46.45058866,B
37.45064302,52.11,16,9.896028675,B
45.66282074,311.67,15,37.60859186,B
149.4328317,188.99,18,11.10585932,B
74.05254161,95.81,14,19.55221071,B
69.80250622,285.79,17,24.87078315,B
44.56119136,17.32,12,5.943853075,B
60.58628822,407.12,20,5.936752083,B
465.8401177,179.74,18,95.05218776,B
66.97699988,96.95,15,17.63422389,B
45.79961692,32.81,15,6.227110273,B
73.89416255,234.32,20,30.11552013,B
62.73815314,97.75,12,15.44507549,B
139.535176,103.63,19,19.72586811,B
81.14568864,125.45,15,22.77901434,B
40.70241176,16.79,12,6.360294168,B
122.6920614,109.68,16,15.78707093,B
63.70166784,0,13,0,B
112.711668,57.7,24,13.25651285,B
55.41087382,8.97,13,5.532729046,B
51.12772299,57.75,14,10.90186645,B
57.2893947,147.41,13,17.02958469,B
45.51593953,5.49,16,4.436451649,B
66.34426948,50.31,12,9.785447711,B
58.93471825,262.78,16,21.53809381,B
81.53808384,167.74,15,16.23814485,B
105.8840663,166.6,15,25.01508721,B
118.7498125,67.61,18,17.3727719,B
33.89939244,1177.12,15,83.69855864,B
38.79452057,122.49,13,15.1512309,B
58.5256399,152.48,12,17.20385387,B
89.37291257,98.84,13,18.28585604,B
49.69361242,40.4,18,7.246088897,B
54.75823731,77.28,16,14.36086983,B
68.33812523,599.8,11,87.94615473,B
71.82114543,86.89,19,12.7150673,B
150.0978678,108.52,25,22.58027002,B
68.31801894,137.18,18,14.66894523,B
601.808751,406.87,18,165.895428,B
136.9783246,327.82,25,36.74998387,B
137.3523837,65.96,33,19.28280076,B
154.8151681,930.72,35,124.8320743,B
56.88736933,30.33,22,9.332249473,B
106.7312773,0,20,0,B
79.77633698,328.31,24,40.4494385,B
166.7945392,87.65,31,27.49054032,B
67.82373876,47.26,17,9.145102593,B
56.64327855,123.68,24,18.63374443,B
110.4061353,175.98,17,20.76040951,B
51.17525112,139.78,19,21.37214101,B
186.173837,0,25,0,B
71.35426237,128.25,24,20.312582,B
132.5868499,190.57,28,23.38280596,B
130.4819307,259.59,41,44.15320606,B
48.66323684,78.83,24,14.93189777,B
123.8550179,181.16,25,23.67114111,B
117.8231902,600.48,27,16.15500828,B
100.5975905,172.34,28,31.13112648,B
152.0421236,191.81,27,38.90600834,B
196.1944223,142.46,27,27.3791176,B
140.2829277,83.82,25,19.30006631,B
102.613133,28.03,22,10.77752792,B
110.24959,43.28,29,12.14840085,B
118.3537099,115.43,23,22.36006872,B
141.4345512,102.85,25,17.00316457,B
158.3678811,29,35,23.04515123,B
104.7350264,92.77,23,26.46782036,B
95.92652384,321.08,23,50.23416225,B
81.45502981,634.67,25,60.00983598,B
127.7738008,0,46,0,B
94.88914188,176.84,24,25.13577611,B
142.1856404,1218.87,23,176.852575,B
96.48427549,0,18,0,B
105.4036388,184.26,26,32.82514875,B
42.22426642,242.69,14,32.25272689,B
113.1728298,474.73,19,9.515406712,B
116.1267189,233.36,30,25.08450336,B
178.8244688,477.99,26,53.4179787,B
66.01140093,80.83,25,12.67452632,B
156.6825031,120.29,34,33.51953237,B
127.9908174,255.46,28,30.77525622,B
35.18003931,452.7,15,65.24797695,B
126.7644489,197.13,22,35.95547742,B
63.34046768,61.79,20,14.37121883,B
122.3560713,48.28,34,21.39258905,B
72.6445439,148.25,21,24.95642391,B
196.3489533,198.58,21,34.68088521,B
118.5899437,273.78,31,38.22686855,B
91.50673872,0,21,0,B
146.0502079,47.43,22,14.11963139,B
63.7066882,113.88,19,21.01568042,B
130.5401975,59.07,20,13.57552591,B
111.0014672,731.22,25,76.85841208,B
155.7665335,38.53,29,15.16974575,B
104.3944153,427.74,31,45.85685317,B
157.0948141,107.37,26,16.89663802,B
57.47658374,42.73,21,9.323325791,B
69.3898756,157.92,19,24.43887522,B
199.8394725,242.92,24,34.44609899,B
123.0526031,953.21,22,74.625984,B
190.9205126,226.97,23,29.57591387,B
101.3034438,210.63,19,26.46553483,B
111.4562307,127.19,22,23.1609894,B
136.2267401,209.4,38,35.18992278,B
149.8246525,1576.67,34,20.83940833,B
175.7960312,196.47,29,33.21017891,B
92.48609553,75.95,21,17.79878545,B
124.1869504,323.38,31,9.497588273,B
158.9919397,166.06,26,33.80535972,B
105.9372403,170.45,23,21.14105805,B
49.57685509,397.97,20,30.82141785,B
76.08934461,222.86,29,31.97382136,B
95.23841582,34.51,26,11.48662849,B
175.6180332,50.54,23,13.1706227,B
78.80166095,250.03,26,38.33335971,B
925.234557,586.42,18,201.8761709,B
63.75432243,359.98,23,39.16703616,B
129.2414851,414.51,28,46.75340267,B
131.1314681,0,23,0,B
169.330747,200.15,28,35.13449581,B
70.00547264,218.55,24,31.92583712,B
160.4666666,33.11,28,14.75677265,B
82.7289304,45.96,20,9.294140379,B
123.2378266,94.13,29,20.24116587,B
107.2811139,47.17,20,11.38221211,B
107.8257458,217.94,32,28.17606318,B
115.3270078,29.47,34,16.71782779,B
135.2606549,166.95,22,29.74288509,B
62.93006179,257.5,18,24.88046944,B
181.4294246,1890.27,28,269.890537,B
167.223275,158.82,29,32.63966849,B
139.2193159,26.44,23,11.59688,B
76.99712068,314.88,24,48.04076622,B
158.479704,45.59,24,18.28879877,B
184.6057751,106.92,30,22.43672886,B
75.47744388,59.31,18,13.4271346,B
105.7640199,947.4,44,24.39449323,B
188.5609401,230.52,25,13.23181115,B
116.1422565,47.61,24,12.43300809,B
103.7355379,21.45,24,11.53609278,B
180.4220607,569.72,29,13.63129453,B
106.854448,0,21,0,B
79.90018994,83.06,23,16.84686706,B
107.4970906,241.1,23,41.00856667,B
130.6504738,214.45,28,29.57194868,B
107.4589423,27.15,23,18.13201016,B
197.050051,124.12,25,23.57362476,B
185.9315319,75.62,38,28.55137986,B
49.58104349,352.69,20,38.8611426,B
88.31270251,34.83,32,10.04188212,B
164.5475612,297.78,25,43.72965839,B
95.97915918,70.47,33,13.45589991,B
154.4145847,149.83,32,36.75307118,B
157.1323629,77.75,28,21.68436544,B
73.37463095,1312.3,15,6.75017603,B
158.1650151,185.53,28,32.18784784,B
79.82085925,84.6,19,19.40327444,B
154.1534297,424.46,23,50.70411305,B
102.3530514,142.94,28,20.2780594,B
46.12352864,65.49,19,9.045264268,B
95.70513428,1392.65,23,8.107763669,B
165.865471,70.73,27,14.63920384,B
173.1920942,29.64,26,15.984838,B
114.226012,80.73,39,36.39258105,B
39.96915717,161.03,21,21.28526909,B
102.617792,54.04,21,20.3975612,B
135.6285815,157.67,26,30.38021998,B
114.7699454,131.49,21,23.83122481,B
181.116804,38.52,27,17.14827928,B
139.2700547,158.01,24,27.81691725,B
95.98129419,54.32,29,10.17850706,B
159.1229918,151.09,25,25.03573884,B
159.4561351,58.08,31,15.02532204,B
82.06460685,293.79,20,27.15783235,B
150.20632,115.82,24,21.57116602,B
119.377819,78.12,24,24.9601416,B
112.177652,98.69,24,15.19429679,B
52.48825982,47.56,18,11.96675129,B
114.9549296,99.95,27,23.22103698,B
59.90116773,212.08,17,26.44750709,B
520.1061968,579.79,18,110.0872969,B
62.97657084,681.3,18,78.80809451,B
122.9584081,162.99,18,28.89824183,B
142.8351668,92.28,22,22.27334419,B
66.65890488,221.19,22,26.94891871,B
72.44735618,333.93,27,51.65318634,B
133.5964049,71.68,28,15.30745274,B
104.2255668,298.45,34,33.72426288,B
85.00311558,68,26,7.944003345,B
67.58962566,183.96,20,29.56254554,B
62.67829522,48.82,30,10.79703867,B
105.7441154,52.87,24,20.81568892,B
113.4236888,79.71,27,16.50870517,B
116.0542995,196.02,41,51.26053996,B
105.489933,809.97,38,15.3936548,B
60.47000922,891.29,25,62.05798362,B
151.0292797,23.9,25,12.16336778,B
165.2280604,47.35,23,14.39934526,B
110.7178625,681,21,54.68019783,B
128.7200015,71.2,30,22.67946265,B
125.0513681,121.35,19,22.81151024,B
118.293753,64.9,30,19.50140135,B
192.9903361,20.99,23,14.16655719,B
118.4448435,892.04,25,116.7483165,B
110.0896936,419.66,32,28.59933392,B
73.59136758,299.76,20,46.19209998,B
135.2841704,64.4,21,16.98675964,B
129.5449088,185.43,41,42.24370901,B
161.8601379,24.54,19,13.13491685,B
136.9822613,1454.06,18,157.5178427,B
151.8635895,56.87,33,17.23364249,B
83.51676764,96.16,28,13.79691436,B
96.49755297,67.88,21,15.50141054,B
162.9233906,1044.25,31,125.6921538,B
157.3702621,300.04,41,59.6439165,B
64.87847503,41.6,24,7.291517808,B
55.86917014,246.76,17,25.89338073,B
157.5672603,120.36,26,19.6185066,B
110.2263881,70.72,36,17.21778899,B
155.3041103,74.52,24,13.80434927,B
119.414228,158.17,23,26.01475241,B
106.322033,20.97,14,11.66580484,B
104.4408268,11.83,22,10.49716438,B
108.8024204,122.51,31,23.5335122,B
162.4779725,23.01,29,14.02160371,B
122.5045304,838.43,24,75.36900316,B
171.9859285,172.12,24,35.29057744,B
210.7078449,921.68,28,145.654587,B
159.4472926,60.09,29,16.2109734,B
134.4418825,283.49,31,37.79831409,B
136.4039745,431.9,22,49.21903433,B
199.9650486,409.3,28,43.5856699,B
147.9874737,299.65,33,49.15020018,B
116.5923556,503,21,70.41273748,B
131.2254059,358.38,24,51.65729493,B
91.2593352,172.01,16,20.69571672,B
156.0596552,199.58,32,25.00381674,B
104.6618005,57.09,27,22.7397729,B
146.0025794,474.44,28,57.13005597,B
43.12757566,877.03,22,89.78540928,B
118.3338305,43.33,30,12.26291023,B
92.63312706,745.85,27,99.14263674,B
115.0306896,13.95,25,9.917716237,B
78.8425487,199.53,18,33.83870897,B
76.68563413,492.21,23,37.04327824,B
88.36414085,18.87,12,8.778382413,B
141.5012266,1511.63,29,136.7575598,B
81.53204755,191.63,21,20.3783101,B
146.9626431,105.54,26,19.20460047,B
99.08866862,76.44,24,12.48869192,B
159.0620994,107.95,33,25.52127581,B
110.2634072,196.06,31,14.72892268,B
47.94761184,25.51,18,8.362284417,B
113.2477534,122.92,22,20.75662099,B
104.7411829,0,27,0,B
148.7154825,546.41,38,20.98943465,B
70.33756402,94.69,18,16.72823692,B
106.4601541,96.02,28,20.47574032,B
194.8513293,241.85,30,33.2514838,B
148.638384,993.83,28,145.5078603,B
128.9789094,1173.19,22,120.3049822,B
101.8642188,240.89,35,23.97850534,B
153.2213723,298.56,27,11.92802928,B
124.7870534,16.49,34,9.425259438,B
155.2782656,82.63,37,18.96650727,B
183.7415453,199.27,27,37.80974175,B
44.58902678,90.92,23,9.826157454,B
127.7628169,95.35,22,21.40676385,B
140.870096,59.23,26,13.97770964,B
76.71957614,76.61,24,13.90792223,B
175.7685711,133.44,25,23.85108536,B
92.69779052,151.96,33,26.0644624,B
103.5715216,98.78,30,17.78212809,B
94.57438761,129.63,25,20.77189433,B
139.0098605,108.89,27,21.43246372,B
70.5839559,347.77,17,50.9891087,B
114.0924771,13.17,26,11.81542843,B
131.4474542,56.2,24,23.48840443,B
102.241057,151.51,26,22.92577033,B
74.30785183,0,25,0,B
81.14865509,76.96,17,12.27999786,B
127.2972775,22.04,22,11.11363721,B
151.8472737,249.62,27,39.08163477,B
153.666821,639.76,25,71.00596466,B
133.4223144,229.68,26,29.47116184,B
75.21327743,14.25,17,7.659212587,B
118.4952676,178,24,24.41810503,B
176.6030345,143.47,28,30.60507419,B
80.18164081,294.8,18,39.81764715,B
